('Radeberger Pilsner', 'Pilsner', '11', '4.8', 'Germany')
('Reissdorf Kölsch', 'Kölsch', '16', '4.8', 'Germany')
('Reutberger Export Dunkel', 'Dark Lager', '16', '5.3', 'Germany')
('Schneider Aventinus Weizen-Eisbock', 'Eisbock', '12', '12.0', 'Germany')
('Schneider Aventinus Wheat', 'Doppelbock Weizenbock', '16', '8.2', 'Germany')
('Schneider Weisse Original', 'Hefeweizen', '16', '5.3', 'Germany')
('Schneider Wiesen Edel-Weisse', 'Hefeweizen', '16', '6.2', 'Germany')
('Schneider-Brooklyner Hopfen-Weisse', 'Weizenbock', '16', '8.2', 'Germany')
('Schonramor Gold', 'Märzen / Oktoberfest', '16', '6.0', 'Germany')
('Schwaben Bräu Das Schwarze', 'Schwarzbier', '16', '4.9', 'Germany')
('Schönramer Pils', 'Pilsner', '16', '5.4', 'Germany')
('Schönramer Saphir Bock', 'Bock', '11', '8.0', 'Germany')
('Spaten Dunkel', 'Dark Lager', '12', '5.2', 'Germany')
('Spaten Optimator', 'Doppelbock', '12', '7.5', 'Germany')
('Spaten Premium Lager', 'Pale Lager', '12', '5.2', 'Germany')
('St. Pauli Girl', 'Pale Lager', '12', '4.9', 'Germany')
('St. Pauli Girl Special Dark', 'Dark Lager', '12', '4.8', 'Germany')
('Sünner Kölsch', 'Kölsch', '16', '5.4', 'Germany')
('Tucher Dunkles Hefeweizen', 'Dunkelweizen', '16', '5.3', 'Germany')
('Tucher Helles Hefeweizen', 'Hefeweizen', '16', '5.2', 'Germany')
('Tucher Kristall Weizen', 'Kristalweizen', '16', '5.2', 'Germany')
('Uerige Doppelsticke', 'Altbier', '11', '8.5', 'Germany')
('Warsteiner Oktoberfest', 'Märzen / Oktoberfest', '11', '4.9', 'Germany')
('Warsteiner Premium Dunkel', 'Dark Lager', '12', '4.8', 'Germany')
('Warsteiner Premium Verum', 'Pilsner', '12', '4.8', 'Germany')
('Weihenstephaner Hefeweissbier', 'Hefeweizen', '16', '5.4', 'Germany')
('Weihenstephaner Hefeweissbier Dunkel', 'Dunkelweizen', '16', '5.3', 'Germany')
('Weihenstephaner Korbinian', 'Doppelbock', '16', '7.4', 'Germany')
('Weihenstephaner Kristall Weissbier', 'Kristalweizen', '16', '5.4', 'Germany')
('Weihenstephaner Original', 'Pale Lager', '16', '5.1', 'Germany')
('Weihenstephaner Vitus', 'Weizenbock', '16', '7.7', 'Germany')
('Weltenburger Kloster Asam Bock', 'Doppelbock', '16', '6.9', 'Germany')
('Weltenburger Kloster Barock Dunkel', 'Dark Lager', '16', '5.0', 'Germany')
('Weltenburger Kloster Hefe-Weissbier Hell', 'Hefeweizen', '16', '5.3', 'Germany')
('Weltenburger Kloster Pils', 'Pilsner', '16', '4.9', 'Germany')
('Wolters Pilsener Premium', 'Pilsner', '12', '4.9', 'Germany')
('Würzburger Hofbräu Premium Pilsner', 'Pilsner', '11', '4.9', 'Germany')
('Marathon', 'Pale Lager', '12', '5.0', 'Greece')
('Mythos', 'Pale Lager', '12', '4.7', 'Greece')
('Famosa', 'Pale Lager', '12', '5.0', 'Guatemala')
('Kona Big Wave', 'American Blonde', '12', '5.3', 'Hawaii')
('Kona Fire Rock Pale Ale', 'Pale Ale', '12', '5.9', 'Hawaii')
('Kona Longboard Lager', 'Pale Lager', '12', '6.0', 'Hawaii')
('Kona Pipeline Porter', 'Porter', '12', '5.3', 'Hawaii')
('Maui & Lost Abbey Lemongrass Saison', 'Saison', '12', '5.0', 'Hawaii')
('Maui Aloha B''ak''tun', 'Stout', '12', '7.0', 'Hawaii')
('Maui Big Swell IPA', 'IPA', '12', '6.8', 'Hawaii')
('Maui Bikini Blonde', 'Pale Lager', '12', '5.1', 'Hawaii')
('Maui Coconut Porter', 'Porter', '12', '6.0', 'Hawaii')
('Maui Mana Wheat', 'Wheat', '12', '5.5', 'Hawaii')
('Grand Teton Bitch Creek ESB', 'ESB', '12', '6.0', 'Idaho')
('Grand Teton Sweetgrass', 'Pale Ale', '12', '6.0', 'Idaho')
('Laughing Dog IPA', 'IPA', '12', '6.5', 'Idaho')
('Laughing Dog Sneaky Pete', 'Imperial / Double IPA', '22', '10.0', 'Idaho')
('5 Rabbit 5 Lizard', 'White Wheat', '12', '4.3', 'Illinois')
('5 Rabbit 5 Vulture', 'Specialty Beer', '12', '6.4', 'Illinois')
('5 Rabbit Golden Ale', 'American Blonde', '12', '5.3', 'Illinois')
('Big Muddy BlueBerry Blonde', 'American Blonde', '12', '6.0', 'Illinois')
('Big Muddy Pumpkin Smasher', 'Pumpkin Ale', '12', '6.0', 'Illinois')
('Big Muddy Vanilla Stout', 'Stout', '12', '6.0', 'Illinois')
('Finch''s Beer Co. Cut Throat', 'Pale Ale', '16', '5.5', 'Illinois')
('Finch''s Beer Co. Fascist Pig Ale', 'Amber / Red Ale', '16', '8.0', 'Illinois')
('Finch''s Beer Co. Golden Wing', 'American Blonde', '16', '4.7', 'Illinois')
('Finch''s Beer Co. Shock And Awe', 'Brown Ale', '22', '5.9', 'Illinois')
('Finch''s Beer Co. Threadless IPA', 'IPA', '16', '6.0', 'Illinois')
('Goose Island 312 Urban Wheat', 'Wheat', '12', '4.2', 'Illinois')
('Goose Island Honkers Ale', 'English Bitter', '12', '4.2', 'Illinois')
('Goose Island IPA', 'IPA', '12', '5.9', 'Illinois')
('Goose Island Madame Rose', 'American Wild', '22', '6.5', 'Illinois')
('Goose Island Matilda', 'Belgian Strong Pale Ale', '12', '7.0', 'Illinois')
('Goose Island Night Stalker', 'Imperial Stout', '22', '11.5', 'Illinois')
('Goose Island Nut Brown Ale', 'Brown Ale', '12', '5.3', 'Illinois')
('Goose Island Pepe Nero', 'Saison', '22', '6.0', 'Illinois')
('Goose Island Pere Jacques', 'Belgian Dubbel', '12', '8.0', 'Illinois')
('Goose Island Sofie', 'Saison', '12', '6.5', 'Illinois')
('Half Acre Daisy Cutter', 'Pale Ale', '16', '5.2', 'Illinois')
('Half Acre Over Ale', 'Brown Ale', '16', '6.0', 'Illinois')
('Half Acre Pony Pils', 'Pilsner', '16', '5.8', 'Illinois')
('Metropolitan Brewing Dynamo', 'Amber / Red Lager', '12', '5.8', 'Illinois')
('Metropolitan Brewing Flywheel', 'Pale Lager', '12', '5.2', 'Illinois')
('Metropolitan Brewing Iron Works', 'Altbier', '12', '5.4', 'Illinois')
('Metropolitan Brewing Krankshaft', 'Kölsch', '12', '5.0', 'Illinois')
('Off Color Brewing Scurry', 'Altbier', '12', '5.3', 'Illinois')
('Revolution Brewing Anti-Hero IPA', 'IPA', '12', '6.5', 'Illinois')
('Revolution Brewing Bottom Up Wit', 'White Wheat', '12', '4.5', 'Illinois')
('Revolution Brewing Double Fist', 'Imperial / Double IPA', '22', '8.3', 'Illinois')
('Revolution Brewing Eugene Porter', 'Porter', '12', '6.8', 'Illinois')
('Revolution Brewing Oktoberfest', 'Märzen / Oktoberfest', '12', '5.7', 'Illinois')
('Revolution Brewing Repo-Man', 'Stout', '22', '6.2', 'Illinois')
('Revolution Brewing Rise American', 'Stout', '22', '7.5', 'Illinois')
('Two Brother''s Prairie Path', 'Pale Ale', '12', '5.1', 'Illinois')
('Two Brothers Cane and Ebel', 'Amber / Red Ale', '12', '7.0', 'Illinois')
('Two Brothers Dog Days', 'Pale Lager', '12', '5.1', 'Illinois')
('Two Brothers Domaine DuPage', 'Bière de Garde', '12', '5.9', 'Illinois')
('Two Brothers Ebel''s Weiss', 'Hefeweizen', '12', '4.9', 'Illinois')
('Two Brothers Heavy Handed', 'IPA', '12', '6.7', 'Illinois')
('Two Brothers Outlaw IPA', 'IPA', '12', '6.5', 'Illinois')
('Two Brothers Sidekick', 'Pale Ale', '12', '5.1', 'Illinois')
('Two Brothers The Bitter End', 'Pale Ale', '12', '5.2', 'Illinois')
('Wild Onion Jack Stout', 'Stout', '12', '6.0', 'Illinois')
('Flying Horse Royal Lager', 'Pale Lager', '22', '4.7', 'India')
('Kingfisher', 'Pale Lager', '12', '4.8', 'India')
('Maharaja Premium Indian Pilsner', 'Pilsner', '12', '5.0', 'India')
('Taj Mahal', 'Pale Lager', '22', '4.4', 'India')
('New Albanian Black and Bluegrass', 'Saison', '22', '6.8', 'Indiana')
('New Albanian Hoptimus DIPA', 'Imperial / Double IPA', '22', '9.0', 'Indiana')
('New Albanian Naughty Girl', 'IPA', '22', '6.0', 'Indiana')
('Guinness Black Lager', 'Dark Lager', '12', '4.5', 'Ireland')
('Guinness Draught', 'Stout', '14', '4.2', 'Ireland')
('Guinness Extra Stout', 'Stout', '12', '5.0', 'Ireland')
('Guinness Foreign Extra Stout', 'Stout', '11', '7.5', 'Ireland')
('Harp Lager', 'Pale Lager', '12', '4.2', 'Ireland')
('Kaliber', 'Low Alcohol (NA)', '12', '0.5', 'Ireland')
('Magner''s Irish Cider', 'Cider', '16', '4.4', 'Ireland')
('Magner''s Pear', 'Cider', '12', '4.5', 'Ireland')
('Murphy''s Irish Red', 'Amber / Red Ale', '16', '5.0', 'Ireland')
('Murphy''s Irish Stout', 'Stout', '16', '4.0', 'Ireland')
('O''Hara''s Irish Red', 'Amber / Red Ale', '11', '4.3', 'Ireland')
('O''Hara''s Irish Stout', 'Stout', '11', '4.3', 'Ireland')
('Smithwick''s', 'Amber / Red Ale', '12', '4.4', 'Ireland')
('Malka Behira', 'Belgian Blonde', '12', '6.5', 'Israel')
('Malka Keha', 'Stout', '12', '6.0', 'Israel')
('Malka Pale Ale', 'Pale Ale', '12', '5.5', 'Israel')
('Baladin Isaac', 'White Wheat', '8', '5.0', 'Italy')
('Baladin Nora', 'Specialty Beer', '8', '6.8', 'Italy')
('Baladin Super', 'Belgian Strong Pale Ale', '8', '8.0', 'Italy')
('Birra Moretti', 'Pale Lager', '12', '4.6', 'Italy')
('Birra Moretti La Rossa', 'Doppelbock', '12', '7.1', 'Italy')
('Birra del Borgo & Dogfish Head My Antonia', 'Imperial Pilsner', '12', '7.5', 'Italy')
('Birra del Borgo ReAle', 'IPA', '12', '6.4', 'Italy')
('Birrificio Del Ducato Verdi', 'Imperial Stout', '11', '8.2', 'Italy')
('Birrificio Via Emilia', 'Pilsner', '16', '5.0', 'Italy')
('Birrificio del Ducato Nuovo Mattina', 'Specialty Beer', '11', '5.8', 'Italy')
('Birrifico Almond 22 Torbata', 'Barleywine', '11', '8.7', 'Italy')
('Castello Premium Lager', 'Pale Lager', '12', '5.0', 'Italy')
('Collesi Ambrata', 'Amber / Red Ale', '16', '7.5', 'Italy')
('Collesi Nera Maior', 'Belgian Strong Dark Ale', '16', '8.0', 'Italy')
('Na Biretta Chiara', 'Pilsner', '11', '4.9', 'Italy')
('Na Biretta Nera', 'Schwarzbier', '11', '5.5', 'Italy')
('Peroni', 'Pale Lager', '12', '5.0', 'Italy')
('Piccolo Birrificio Seson', 'Saison', '11', '6.0', 'Italy')
('Red Stripe', 'Pale Lager', '12', '5.0', 'Jamaica')
('Red Stripe Light', 'Light Lager', '12', '3.6', 'Jamaica')
('Asahi Super Dry', 'Pale Lager', '12', '5.0', 'Japan')
('Baird Kunofune Porter', 'Porter', '12', '6.0', 'Japan')
('Hitachino Nest Espresso Stout', 'Stout', '12', '7.4', 'Japan')
('Hitachino Nest Japanese Classic Ale', 'IPA', '11', '7.0', 'Japan')
('Hitachino Nest Real Ginger Ale', 'Specialty Beer', '11', '7.0', 'Japan')
('Hitachino Nest Red Rice Ale', 'Specialty Beer', '11', '7.0', 'Japan')
('Hitachino Nest White Ale', 'White Wheat', '11', '5.5', 'Japan')
('Kirin Ichiban', 'Pale Lager', '12', '4.9', 'Japan')
('Kirin Light', 'Light Lager', '12', '3.3', 'Japan')
('Sapporo', 'Pale Lager', '12', '5.0', 'Japan')
('Sapporo Reserve', 'Pale Lager', '22', '5.2', 'Japan')
('Yo-Ho Tokyo Black Porter', 'Porter', '12', '5.0', 'Japan')
('Tallgrass 8 Bit Pale Ale', 'Pale Ale', '16', '5.2', 'Kansas')
('Tallgrass Ethos', 'IPA', '16', '6.8', 'Kansas')
('Tallgrass Oasis', 'IPA', '16', '7.2', 'Kansas')
('Tallgrass Pub Ale', 'Brown Ale', '16', '4.4', 'Kansas')
('Tallgrass Velvet Rooster', 'Belgian Tripel', '16', '8.5', 'Kansas')
('Lexington Brewing Co. Kentucky Ale', 'Pale Ale', '12', '5.3', 'Kentucky')
('Lexington Brewing Co. Kentucky Bourbon Barrel Ale', 'Strong Ale', '12', '8.2', 'Kentucky')
('Lexington Brewing Co. Kentucky Bourbon Barrel Stout', 'Imperial Stout', '12', '8.0', 'Kentucky')
('Tusker', 'Pale Lager', '12', '4.2', 'Kenya')
('Beerlao Dark', 'Dark Lager', '11', '6.5', 'Laos')
('Beerlao Lager', 'Pale Lager', '12', '4.9', 'Laos')
('Aldaris Gaisais', 'Pale Lager', '16', '5.0', 'Latvia')
('Aldaris Porteris Porter Baltic', 'Porter', '16', '6.8', 'Latvia')
('Aldaris Zelta Gold', 'Pale Lager', '16', '5.2', 'Latvia')
('Almaza Lebanese Pilsner', 'Pilsner', '11', '4.0', 'Lebanon')
('Kalnapilis', 'Pale Lager', '16', '5.0', 'Lithuania')
('Švyturys Baltijos', 'Märzen / Oktoberfest', '16', '6.0', 'Lithuania')
('Švyturys Ekstra', 'Pale Lager', '16', '5.2', 'Lithuania')
('Abita Amber', 'Amber / Red Lager', '12', '4.4', 'Louisiana')
('Abita Fall Fest', 'Märzen / Oktoberfest', '12', '5.4', 'Louisiana')
('Abita Jockamo', 'IPA', '12', '6.5', 'Louisiana')
('Abita Pecan Harvest', 'Amber / Red Ale', '12', '5.0', 'Louisiana')
('Abita Purple Haze', 'Wheat', '12', '4.2', 'Louisiana')
('Abita Restoration', 'Pale Ale', '12', '5.0', 'Louisiana')
('Abita Satsuma', 'White Wheat', '12', '5.1', 'Louisiana')
('Abita Strawberry Harvest', 'Specialty Beer', '12', '4.2', 'Louisiana')
('Abita Turbodog', 'Brown Ale', '12', '5.6', 'Louisiana')
('Dixie Blackened Voodoo', 'Dark Lager', '12', '5.0', 'Louisiana')
('Dixie Lager', 'Pale Lager', '12', '4.6', 'Louisiana')
('Allagash Black', 'Belgian Strong Dark Ale', '12', '7.5', 'Maine')
('Allagash Dubbel', 'Belgian Dubbel', '12', '7.0', 'Maine')
('Allagash Tripel', 'Belgian Tripel', '12', '9.0', 'Maine')
('Allagash White', 'White Wheat', '12', '5.0', 'Maine')
('Atlantic Bar Harbor Real Ale', 'Brown Ale', '12', '4.8', 'Maine')
('Bar Harbor Cadillac Mountain Stout', 'Stout', '12', '6.7', 'Maine')
('Peak Organic Fresh Cut Pils', 'Pilsner', '12', '4.7', 'Maine')
('Peak Organic Hop Noir Dark India', 'Pale Ale', '12', '8.2', 'Maine')
('Peak Organic IPA', 'IPA', '12', '7.2', 'Maine')
('Peak Organic Nut Brown Ale', 'Brown Ale', '12', '4.8', 'Maine')
('Peak Organic Pomegranate Wheat', 'Wheat', '12', '5.8', 'Maine')
('Sea Dog Apricot Wheat Ale', 'Wheat', '12', '4.5', 'Maine')
('Sea Dog Hazelnut Porter', 'Porter', '12', '5.6', 'Maine')
('Sea Dog IPA', 'IPA', '12', '6.2', 'Maine')
('Sea Dog Raspberry Wheat Ale', 'Wheat', '12', '4.4', 'Maine')
('Sea Dog Wild Blueberry Wheat Ale', 'Wheat', '12', '4.5', 'Maine')
('Shipyard Double Old Thumper', 'ESB', '22', '11.2', 'Maine')
('Shipyard Export Ale', 'American Blonde', '12', '5.1', 'Maine')
('Shipyard IPA', 'IPA', '12', '5.8', 'Maine')
('Shipyard Light', 'Light Lager', '12', '3.9', 'Maine')
('Shipyard Pugsley''s Signature Series XXXX IPA', 'Imperial / Double IPA', '12', '9.3', 'Maine')
('Shipyard Pumpkinhead', 'Wheat', '12', '4.7', 'Maine')
('Brewer''s Alley 1634 Ale', 'Specialty Beer', '12', '5.1', 'Maryland')
('Brewer''s Alley IPA', 'IPA', '12', '5.8', 'Maryland')
('Burley Oak Summa Rye', 'Saison', '25', '6.0', 'Maryland')
('DuClaw Brewing Co. 31', 'Dark Lager', '12', '5.7', 'Maryland')
('DuClaw Brewing Co. Bare Ass Blonde', 'American Blonde', '12', '5.0', 'Maryland')
('DuClaw Brewing Co. EuForia', 'Brown Ale', '12', '4.8', 'Maryland')
('DuClaw Brewing Co. HellRazer', 'IPA', '12', '7.5', 'Maryland')
('DuClaw Brewing Co. Serum', 'Imperial / Double IPA', '12', '9.0', 'Maryland')
('DuClaw Brewing Co. Sweet Baby Jesus!', 'Porter', '12', '6.5', 'Maryland')
('Evolution Exile ESB', 'ESB', '12', '5.9', 'Maryland')
('Evolution Lot No. 3 IPA', 'IPA', '12', '6.8', 'Maryland')
('Evolution Lucky 7', 'Porter', '12', '5.8', 'Maryland')
('Flying Dog & Evolution''s Natural Selection Ale Genus 3', 'Strong Ale', '12', '7.6', 'Maryland')
('Flying Dog Doggie Style Classic Pale Ale', 'Pale Ale', '12', '5.5', 'Maryland')
('Flying Dog Double Dog Pale Ale', 'Imperial / Double IPA', '12', '11.5', 'Maryland')
('Flying Dog Gonzo Imperial Porter', 'Imperial Porter', '12', '9.2', 'Maryland')
('Flying Dog Horn Dog', 'Barleywine', '12', '10.2', 'Maryland')
('Flying Dog In Heat Wheat', 'Hefeweizen', '12', '4.7', 'Maryland')
('Flying Dog Old Scratch', 'Amber / Red Lager', '12', '5.5', 'Maryland')
('Flying Dog Pearl Necklace', 'Stout', '12', '5.5', 'Maryland')
('Flying Dog Raging Bitch', 'IPA', '12', '8.3', 'Maryland')
('Flying Dog Simcoe Single Hop Imperial IPA', 'Imperial / Double IPA', '12', '10.0', 'Maryland')
('Flying Dog Snake Dog', 'IPA', '12', '7.1', 'Maryland')
('Flying Dog The Truth', 'Imperial / Double IPA', '12', '8.7', 'Maryland')
('Flying Dog Underdog Atlantic Lager', 'Pale Lager', '12', '4.7', 'Maryland')
('Flying Dog the Fear Imperial Pumpkin Ale', 'Specialty Beer', '12', '9.0', 'Maryland')
('Heavy Seas Black Cannon Dark India', 'Pale Ale', '12', '7.3', 'Maryland')
('Heavy Seas Davy Jones Lager', 'California Common', '12', '6.0', 'Maryland')
('Heavy Seas Loose Cannon', 'IPA', '12', '7.2', 'Maryland')
('Heavy Seas Peg Leg Stout', 'Imperial Stout', '12', '8.0', 'Maryland')
('Heavy Seas Red Sky at Night', 'Saison', '12', '7.5', 'Maryland')
('Heavy Seas Small Craft Warning', 'Imperial Pilsner', '12', '7.0', 'Maryland')
('Peabody Heights Pendulum Pilsner', 'Pilsner', '12', '4.5', 'Maryland')
('Peabody Heights Tell Tale Heart', 'IPA', '12', '7.3', 'Maryland')
('Peabody Heights The Raven Special Lager', 'Pale Lager', '12', '5.3', 'Maryland')
('Stillwater & Hof Ten Dormaal Bronze Age', 'Saison', '12', '6.0', 'Maryland')
('Stillwater Stateside Saison', 'Saison', '12', '6.8', 'Maryland')
('The Brewer''s Art Ozzy', 'Belgian Golden', '12', '7.3', 'Maryland')
('The Brewer''s Art Resurrection', 'Belgian Strong Dark Ale', '12', '7.0', 'Maryland')
('Union Balt Altbier', 'Altbier', '12', '5.6', 'Maryland')
('Union Duckpin Pale Ale', 'Pale Ale', '12', '5.5', 'Maryland')
('Cape Ann''s Fisherman''s Imperial Pumpkin', 'Imperial Stout', '22', '7.0', 'Massachusetts')
('Cisco Indie', 'Pale Ale IPA', '12', '7.6', 'Massachusetts')
('Cisco Sankaty', 'Pale Lager', '12', '3.8', 'Massachusetts')
('Cisco Whale''s Tale Pale Ale', 'Pale Ale', '12', '5.6', 'Massachusetts')
('Clown Shoes Genghis Pecan', 'Porter', '22', '7.0', 'Massachusetts')
('Harpoon IPA', 'IPA', '12', '5.9', 'Massachusetts')
('Harpoon Leviathan Imperial IPA', 'Imperial / Double IPA', '12', '10.0', 'Massachusetts')
('Harpoon Pumpkin UFO', 'Pumpkin Ale', '12', '6.5', 'Massachusetts')
('Harpoon Raspberry UFO', 'Hefeweizen', '12', '5.1', 'Massachusetts')
('Harpoon UFO Hefeweizen', 'Hefeweizen', '12', '5.0', 'Massachusetts')
('Harpoon UFO White', 'White Wheat', '12', '4.8', 'Massachusetts')
('Harpoon Winter Warmer', 'Winter Warmer', '12', '5.9', 'Massachusetts')
('Samuel Adams Black Lager', 'Schwarzbier', '12', '4.9', 'Massachusetts')
('Samuel Adams Boston Ale', 'Pale Ale', '12', '4.9', 'Massachusetts')
('Samuel Adams Boston Lager', 'Vienna Lager', '12', '4.7', 'Massachusetts')
('Samuel Adams Cherry Wheat', 'Wheat', '12', '5.3', 'Massachusetts')
('Samuel Adams Double Agent IPL', 'Specialty Beer', '12', '5.0', 'Massachusetts')
('Samuel Adams Imperial Stout', 'Imperial Stout', '12', '9.2', 'Massachusetts')
('Samuel Adams Latitude 48 IPA', 'IPA', '12', '6.0', 'Massachusetts')
('Samuel Adams Summer Ale', 'Wheat', '12', '5.2', 'Massachusetts')
('Samuel Adams White Christmas', 'White Wheat', '12', '5.8', 'Massachusetts')
('Samuel Adams Winter Lager', 'Bock', '12', '5.8', 'Massachusetts')
('Bohemia', 'Pale Lager', '12', '5.2', 'Mexico')
('Carta Blanca', 'Pale Lager', '12', '4.0', 'Mexico')
('Corona Extra', 'Pale Lager', '12', '4.5', 'Mexico')
('Corona Light', 'Light Lager', '12', '3.6', 'Mexico')
('Dos Equis XX Amber', 'Vienna Lager', '12', '5.0', 'Mexico')
('Dos Equis XX Lager', 'Pale Lager', '12', '4.4', 'Mexico')
('Modelo Especial', 'Pale Lager', '12', '4.4', 'Mexico')
('Modelo Negra', 'Vienna Lager', '12', '5.9', 'Mexico')
('Pacifico Clara', 'Pale Lager', '12', '4.4', 'Mexico')
('Sol', 'Pale Lager', '12', '4.4', 'Mexico')
('Tecate', 'Pale Lager', '12', '6.0', 'Mexico')
('Arbor Brewing Sacred Cow IPA', 'IPA', '12', '6.8', 'Michigan')
('Arcadia Angler''s Ale', 'Pale Ale', '12', '5.4', 'Michigan')
('Arcadia Hopmouth', 'Imperial / Double IPA', '12', '8.1', 'Michigan')
('Arcadia IPA', 'IPA', '12', '5.9', 'Michigan')
('Arcadia Loch Down', 'Scotch Ale / Wee Heavy', '12', '8.5', 'Michigan')
('Arcadia Sky High Rye', 'Pale Ale', '12', '6.0', 'Michigan')
('Atwater Dirty Blonde', 'American Blonde', '12', '4.5', 'Michigan')
('Atwater Vanilla Java Black Imperial Stout', 'Imperial Stout', '12', '11.0', 'Michigan')
('Atwater Vanilla Java Porter', 'Porter', '12', '5.5', 'Michigan')
('Atwater Voodoo Vator', 'Doppelbock', '12', '9.5', 'Michigan')
('B. Nektar Necromangocon', 'Mead', '16', '6.0', 'Michigan')
('B. Nektar Zombie Killer', 'Mead', '16', '5.5', 'Michigan')
('Bell''s Amber', 'Amber / Red Ale', '12', '5.8', 'Michigan')
('Bell''s Kalamazoo Licorice Stout', 'Stout', '12', '6.0', 'Michigan')
('Bell''s Lager Beer', 'Pale Lager', '12', '5.0', 'Michigan')
('Bell''s Midwestern Pale Ale', 'Pale Ale', '12', '5.3', 'Michigan')
('Bell''s Oarsman', 'Berliner Weisse', '12', '4.0', 'Michigan')
('Bell''s Oberon', 'Wheat', '12', '5.8', 'Michigan')
('Bell''s Porter', 'Porter', '12', '5.6', 'Michigan')
('Bell''s Two Hearted Ale', 'IPA', '12', '7.0', 'Michigan')
('Brewery Vivant Farmhand Farmhouse Ale', 'Saison', '16', '5.5', 'Michigan')
('Brewery Vivant Solitude Abbey Ale', 'Belgian Brown', '16', '6.0', 'Michigan')
('Brewery Vivant Triomphe Belgian IPA', 'IPA', '16', '6.5', 'Michigan')
('Cheboygan Lighthouse Amber', 'Altbier', '12', '5.3', 'Michigan')
('Crankers Professor IPA', 'IPA', '12', '6.6', 'Michigan')
('Dark Horse Amber Ale', 'Amber / Red Ale', '12', '5.5', 'Michigan')
('Dark Horse Boffo Brown', 'Brown Ale', '12', '6.5', 'Michigan')
('Dark Horse Crooked Tree IPA', 'IPA', '12', '6.0', 'Michigan')
('Dark Horse Red Raspberry Ale', 'Wheat', '12', '5.0', 'Michigan')
('Dark Horse Sapient Trip Ale', 'Belgian Tripel', '12', '8.5', 'Michigan')
('Dark Horse Special Reserve Black Ale', 'Strong Ale', '12', '7.5', 'Michigan')
('Dark Horse Thirsty Trout Porter', 'Porter', '12', '6.5', 'Michigan')
('Detroit Beer Co. Alt Beer', 'Altbier', '12', '4.1', 'Michigan')
('Founders All Day IPA', 'IPA', '12', '4.7', 'Michigan')
('Founders Centennial IPA', 'IPA', '12', '7.2', 'Michigan')
('Founders Dirty Bastard', 'Scotch Ale / Wee Heavy', '12', '8.5', 'Michigan')
('Founders Double Trouble', 'Imperial / Double IPA', '12', '9.4', 'Michigan')
('Founders Dry Hopped Pale', 'Pale Ale', '12', '5.4', 'Michigan')
('Founders Pale Ale', 'Pale Ale', '12', '5.4', 'Michigan')
('Founders Porter', 'Porter', '12', '6.5', 'Michigan')
('Frankenmuth Batch 69 American IPA', 'IPA', '12', '6.9', 'Michigan')
('Frankenmuth Pilsner', 'Pilsner', '12', '5.2', 'Michigan')
('Greenbush Anger Dark India', 'Pale Ale', '12', '7.6', 'Michigan')
('Greenbush Brother Benjamin', 'Imperial / Double IPA', '12', '10.1', 'Michigan')
('Greenbush Distorter', 'Imperial Porter', '12', '7.2', 'Michigan')
('Greenbush Sunspot', 'Hefeweizen', '12', '6.0', 'Michigan')
('JK''s Scrumpy Apple Cider', 'Cider', '22', '6.0', 'Michigan')
('Jolly Pumpkin Bam Bière', 'Saison', '25', '4.5', 'Michigan')
('Jolly Pumpkin Calabaza Blanca', 'White Wheat', '25', '4.8', 'Michigan')
('Jolly Pumpkin Madrugada Obscura', 'Stout', '25', '8.1', 'Michigan')
('Jolly Pumpkin Oro de Calabaza', 'Belgian Golden', '25', '8.0', 'Michigan')
('Keweenaw Old Ore Dock Scottish Ale', 'Scottish Ale', '12', '5.0', 'Michigan')
('Keweenaw Pick Axe Blonde Ale', 'American Blonde', '12', '4.7', 'Michigan')
('Keweenaw Widow Maker Black Ale', 'Schwarzbier', '12', '5.2', 'Michigan')
('Liberty Street Steamy Windows', 'California Common', '12', '5.6', 'Michigan')
('Midland Copper Harbor Amber Ale', 'Altbier', '12', '5.3', 'Michigan')
('Motor City Ghettoblaster', 'Brown Ale', '12', '5.2', 'Michigan')
('Motor City India', 'Pale Ale IPA', '12', '7.0', 'Michigan')
('Mt. Pleasant Sacred Gruit Ale', 'Specialty Beer', '12', '5.8', 'Michigan')
('Mt. Pleasant Second Wind Wheat Ale', 'Hefeweizen', '12', '5.6', 'Michigan')
('New Holland Cabin Fever Brown Ale', 'Brown Ale', '12', '6.3', 'Michigan')
('New Holland Dragon''s Milk', 'Imperial Stout', '12', '10.0', 'Michigan')
('New Holland Full Circle', 'Kölsch', '12', '4.9', 'Michigan')
('New Holland Mad Hatter India', 'Pale Ale IPA', '12', '5.3', 'Michigan')
('New Holland Poet Oatmeal Stout', 'Stout', '12', '5.2', 'Michigan')
('North Peak Darkangel', 'Porter', '12', '5.0', 'Michigan')
('North Peak Diabolical', 'IPA', '12', '6.7', 'Michigan')
('North Peak Siren', 'Amber / Red Ale', '12', '5.0', 'Michigan')
('North Peak Vicious', 'IPA', '12', '6.7', 'Michigan')
('Odd Side Citra Pale Ale', 'Pale Ale', '12', '5.5', 'Michigan')
('Odd Side Simcoe Sensation', 'Pale Ale', '12', '4.5', 'Michigan')
('Right Brain CEO Stout', 'Stout', '16', '5.9', 'Michigan')
('Right Brain Northern Hawk Owl', 'Amber / Red Ale', '16', '5.8', 'Michigan')
('Right Brain Will Power Pale Ale', 'Pale Ale', '16', '4.2', 'Michigan')
